Date,Oil_Price,Dollar_Index,Stavka,isp
2023-03-09,81.58999633789062,105.30500030517578,7.5,5645.03
2023-03-10,82.77999877929688,104.552001953125,7.5,5645.03
2023-03-13,80.7699966430664,103.71299743652344,7.5,5645.03
2023-03-14,77.44999694824219,103.21499633789062,7.5,5645.03
2023-03-15,73.69000244140625,104.2760009765625,7.5,5645.03
2023-03-16,74.69999694824219,104.09200286865234,7.5,5645.03
2023-03-17,72.97000122070312,103.36000061035156,7.5,5645.03
2023-03-20,73.79000091552734,102.93299865722656,7.5,5645.03
2023-03-21,75.31999969482422,102.89700317382812,7.5,5645.03
2023-03-22,76.69000244140625,101.97200012207033,7.5,5645.03
2023-03-23,75.91000366210938,102.20700073242188,7.5,5645.03
2023-03-24,74.98999786376953,102.76399993896484,7.5,5645.03
2023-03-27,78.12000274658203,102.51799774169922,7.5,5645.03
2023-03-28,78.6500015258789,102.1060028076172,7.5,5645.03
2023-03-29,78.27999877929688,102.2979965209961,7.5,5645.03
2023-03-30,79.2699966430664,101.8209991455078,7.5,5645.03
2023-03-31,79.7699966430664,102.18599700927734,7.5,5645.03
2023-04-03,84.93000030517578,101.78700256347656,7.5,5688.18
2023-04-04,84.94000244140625,101.26699829101562,7.5,5688.18
2023-04-05,84.98999786376953,101.54499816894533,7.5,5688.18
2023-04-06,85.12000274658203,101.5189971923828,7.5,5688.18
2023-04-10,84.18000030517578,101.7300033569336,7.5,5688.18
2023-04-11,85.61000061035156,101.88400268554688,7.5,5688.18
2023-04-12,87.33000183105469,101.1709976196289,7.5,5688.18
2023-04-13,86.08999633789062,100.6999969482422,7.5,5688.18
2023-04-14,86.30999755859375,101.24500274658205,7.5,5688.18
2023-04-17,84.76000213623047,101.7959976196289,7.5,5688.18
2023-04-18,84.7699966430664,101.447998046875,7.5,5688.18
2023-04-19,83.12000274658203,101.66799926757812,7.5,5688.18
2023-04-20,81.0999984741211,101.56600189208984,7.5,5688.18
2023-04-21,81.66000366210938,101.552001953125,7.5,5688.18
2023-04-24,82.7300033569336,101.072998046875,7.5,5688.18
2023-04-25,80.7699966430664,101.59200286865234,7.5,5688.18
2023-04-26,77.69000244140625,101.20500183105467,7.5,5688.18
2023-04-27,78.37000274658203,101.2519989013672,7.5,5688.18
2023-04-28,79.54000091552734,101.40299987792967,7.5,5688.18
2023-05-01,79.30999755859375,101.91999816894533,7.5,5862.92
2023-05-02,75.31999969482422,101.7249984741211,7.5,5862.92
2023-05-03,72.33000183105469,101.11499786376952,7.5,5862.92
2023-05-04,72.5,101.18399810791016,7.5,5862.92
2023-05-05,75.30000305175781,100.9990005493164,7.5,5862.92
2023-05-08,77.01000213623047,101.15499877929688,7.5,5862.92
2023-05-09,77.44000244140625,101.39900207519533,7.5,5862.92
2023-05-10,76.41000366210938,101.2689971923828,7.5,5862.92
2023-05-11,74.9800033569336,101.8730010986328,7.5,5862.92
2023-05-12,74.16999816894531,102.50900268554688,7.5,5862.92
2023-05-15,75.2300033569336,102.27100372314452,7.5,5862.92
2023-05-16,74.91000366210938,102.40399932861328,7.5,5862.92
2023-05-17,76.95999908447266,102.72599792480467,7.5,5862.92
2023-05-18,75.86000061035156,103.45500183105467,7.5,5862.92
2023-05-19,75.58000183105469,103.0790023803711,7.5,5862.92
2023-05-22,75.98999786376953,103.0790023803711,7.5,5862.92
2023-05-23,76.83999633789062,103.38500213623048,7.5,5862.92
2023-05-24,78.36000061035156,103.79900360107422,7.5,5862.92
2023-05-25,76.26000213623047,104.1750030517578,7.5,5862.92
2023-05-26,76.94999694824219,104.13600158691406,7.5,5862.92
2023-05-30,73.54000091552734,104.0780029296875,7.5,5862.92
2023-05-31,72.66000366210938,104.24500274658205,7.5,5862.92
2023-06-01,74.27999877929688,103.5019989013672,7.5,6012.73
2023-06-02,76.12999725341797,103.9520034790039,7.5,6012.73
2023-06-05,76.70999908447266,103.93599700927734,7.5,6012.73
2023-06-06,76.29000091552734,104.0739974975586,7.5,6012.73
2023-06-07,76.94999694824219,104.05500030517578,7.5,6012.73
2023-06-08,75.95999908447266,103.31600189208984,7.5,6012.73
2023-06-09,74.79000091552734,103.53299713134766,7.5,6012.73
2023-06-12,71.83999633789062,103.63099670410156,7.5,6012.73
2023-06-13,74.29000091552734,103.31800079345705,7.5,6012.73
2023-06-14,73.19999694824219,102.91600036621094,7.5,6012.73
2023-06-15,75.66999816894531,102.10800170898438,7.5,6012.73
2023-06-16,76.61000061035156,102.25800323486328,7.5,6012.73
2023-06-20,75.9000015258789,102.125,7.5,6012.73
2023-06-21,77.12000274658203,101.6760025024414,7.5,6012.73
2023-06-22,74.13999938964844,101.99400329589844,7.5,6012.73
2023-06-23,73.8499984741211,102.54199981689452,7.5,6012.73
2023-06-26,74.18000030517578,102.33399963378906,7.5,6012.73
2023-06-27,72.26000213623047,102.1269989013672,7.5,6012.73
2023-06-28,74.02999877929688,102.5479965209961,7.5,6012.73
2023-06-29,74.33999633789062,103.00800323486328,7.5,6012.73
2023-06-30,74.9000015258789,102.58699798583984,7.5,6012.73
2023-07-03,74.6500015258789,102.65399932861328,8.5,6033.3
2023-07-05,76.6500015258789,103.03500366210938,8.5,6033.3
2023-07-06,76.5199966430664,102.86699676513672,8.5,6033.3
2023-07-07,78.47000122070312,101.9499969482422,8.5,6033.3
2023-07-10,77.69000244140625,101.64199829101562,8.5,6033.3
2023-07-11,79.4000015258789,101.40299987792967,8.5,6033.3
2023-07-12,80.11000061035156,100.19300079345705,8.5,6033.3
2023-07-13,81.36000061035156,99.45600128173828,8.5,6033.3
2023-07-14,79.87000274658203,99.6050033569336,8.5,6033.3
2023-07-17,78.5,99.52899932861328,8.5,6033.3
